timestamp,src_ip,dst_ip,protocol,severity,confidence,attack_type,reason
16:39:29,92.247.174.151,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,92.247.174.151,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,81.84.97.11,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,81.84.97.11,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,217.42.82.216,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,89.181.158.238,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,83.219.212.56,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,71.183.90.8,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,178.162.173.134,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,83.219.212.56,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,174.95.50.173,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,184.160.237.73,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,89.181.158.238,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,82.154.111.172,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,71.183.90.8,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,217.79.74.139,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,178.162.173.134,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,188.51.226.235,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,184.160.237.73,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,174.95.50.173,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,188.51.226.235,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,60.188.86.118,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,104.16.103.112,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,117.248.49.152,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,35.186.224.24,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,35.186.224.24,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,80.98.252.57,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,80.98.252.57,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,91.170.48.164,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,103.161.3.31,192.168.1.38,1,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,14.139.209.217,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,158.173.155.86,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,27.115.189.220,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,143.244.63.172,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,27.115.189.220,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,79.127.175.113,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,89.67.179.188,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,152.168.38.148,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,179.61.240.162,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,179.61.197.115,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,181.214.166.71,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,34.66.57.33,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,2.50.50.159,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,158.173.155.86,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,143.244.63.172,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,79.127.175.113,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,2.50.50.159,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,179.61.240.162,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,89.67.179.188,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,152.168.38.148,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,224.0.0.251,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,34.66.57.33,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,181.214.166.71,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,179.61.197.115,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,182.235.31.66,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,84.20.25.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,79.45.25.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,75.182.88.243,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,109.245.149.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,116.206.167.19,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,67.160.65.25,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,147.236.105.226,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,176.100.43.218,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,203.23.179.20,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,179.101.253.232,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,211.27.183.145,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,37.66.147.158,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,157.119.177.47,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,185.172.52.95,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,99.237.64.62,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,148.66.95.195,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,193.2.92.102,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,116.147.250.120,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,80.85.118.135,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,213.130.79.172,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,202.47.39.159,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,188.252.198.205,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,52.119.118.153,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,115.69.33.239,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,83.76.53.77,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,5.29.8.176,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.64.163.242,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,81.196.174.94,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,210.10.76.110,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,121.98.195.223,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,103.188.95.217,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,80.98.53.187,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,93.152.220.158,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,24.76.221.230,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,173.239.198.176,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,93.159.3.21,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,91.148.239.155,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.144.115.139,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,88.9.158.166,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,153.92.40.154,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,103.221.74.96,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,95.75.0.207,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,185.147.213.8,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,93.86.214.55,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,173.239.218.151,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,93.152.220.166,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,109.118.62.44,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,149.22.95.67,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,191.101.31.121,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,103.183.25.149,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,149.22.81.104,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,149.22.91.179,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,60.234.184.126,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,191.101.31.121,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,60.234.184.126,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,149.22.95.67,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,191.205.123.102,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,158.173.154.87,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,158.173.154.87,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,57.144.124.145,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,142.250.70.74,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,57.144.124.145,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,142.250.70.74,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,5.79.83.193,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,191.205.123.102,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,46.1.132.238,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,89.142.105.99,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,183.171.191.11,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,88.97.203.120,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,77.161.81.66,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,221.127.143.187,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,221.127.143.187,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,104.16.103.112,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,57.144.124.192,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,34.143.74.2,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,57.144.124.192,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,34.143.74.2,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,155.4.91.200,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,174.2.7.204,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,104.208.16.90,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,104.208.16.90,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,78.37.43.246,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,101.56.133.113,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,209.87.169.168,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,78.37.43.246,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,104.16.102.112,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,104.16.102.112,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,13.107.213.48,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,13.107.213.48,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,86.124.207.105,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,89.142.57.233,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,89.142.57.233,192.168.1.38,1,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,5.38.8.205,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,78.190.233.34,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,37.231.33.25,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,49.204.19.13,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,185.157.163.136,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,104.36.180.69,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,182.188.236.133,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,15.223.200.213,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.64.163.6,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,103.99.246.2,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,77.172.129.208,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.250.246.134,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.139.214.187,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.14.193.70,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,202.176.4.58,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,202.136.89.77,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,78.186.137.164,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,45.152.150.4,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,45.154.152.7,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,66.56.81.159,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,87.10.178.29,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,88.157.95.229,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,35.186.224.35,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,35.186.224.35,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,114.36.221.63,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,66.56.81.159,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,88.157.95.229,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,114.36.221.63,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,5.38.8.205,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.152.150.4,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,45.154.152.7,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,87.10.178.29,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.36,224.0.0.251,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,104.28.1.30,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,78.29.165.201,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,176.100.43.50,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,220.233.191.155,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,120.229.191.99,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,99.225.124.209,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,104.28.154.48,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,187.212.106.164,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,151.70.57.182,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,109.102.145.66,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,115.138.61.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,103.57.84.63,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,93.45.80.99,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,86.172.234.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,151.36.46.8,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,151.48.46.231,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,77.137.71.219,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,185.65.135.179,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,193.46.242.248,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,217.217.112.169,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,49.15.117.213,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,88.171.39.237,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,46.152.248.236,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,90.217.183.240,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,216.246.31.28,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,86.98.213.160,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,193.138.56.69,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,188.26.215.114,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,86.96.88.227,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,142.250.70.106,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,142.250.70.106,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,37.19.5.155,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,37.19.5.139,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:29,192.168.1.38,108.159.46.106,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,67.174.154.26,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,67.174.154.26,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,217.79.74.139,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,217.42.82.216,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,92.247.174.151,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,92.247.174.151,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,81.84.97.11,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,81.84.97.11,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,217.42.82.216,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,89.181.158.238,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,83.219.212.56,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,71.183.90.8,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,178.162.173.134,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,83.219.212.56,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,174.95.50.173,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,184.160.237.73,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,89.181.158.238,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,82.154.111.172,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,71.183.90.8,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,217.79.74.139,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,178.162.173.134,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,188.51.226.235,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,184.160.237.73,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,174.95.50.173,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,188.51.226.235,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,104.16.103.112,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,117.248.49.152,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,35.186.224.24,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,35.186.224.24,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,80.98.252.57,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,80.98.252.57,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,91.170.48.164,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,103.161.3.31,192.168.1.38,1,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,14.139.209.217,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,158.173.155.86,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,27.115.189.220,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,143.244.63.172,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,27.115.189.220,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,79.127.175.113,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,89.67.179.188,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,152.168.38.148,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,179.61.240.162,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,179.61.197.115,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,181.214.166.71,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,34.66.57.33,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,2.50.50.159,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,158.173.155.86,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,143.244.63.172,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,79.127.175.113,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,2.50.50.159,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,179.61.240.162,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,89.67.179.188,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,152.168.38.148,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,224.0.0.251,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,34.66.57.33,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,181.214.166.71,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,179.61.197.115,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,182.235.31.66,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,84.20.25.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,79.45.25.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,75.182.88.243,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,109.245.149.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,116.206.167.19,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,67.160.65.25,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,147.236.105.226,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,176.100.43.218,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,203.23.179.20,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,179.101.253.232,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,211.27.183.145,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,37.66.147.158,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:39:41,192.168.1.38,157.119.177.47,6,LOW,50%,Unusual Access,Detected unusual network behavior
